dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Physics,34493,495924,8415,5,4,-0.99,-0.3900000000000001,9,0.970136284828186,0.9753623008728027,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,0,0.9695563912391663,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,1,0.9707161784172058,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,2,0.9689764976501465,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,3,0.968686580657959,0.9768115878105164,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,4,0.9692664742469788,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,5,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,6,0.9704262018203735,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,7,0.9692664742469788,0.9765217304229736,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,8,0.9704262018203735,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.29000000000000015,9,0.9692664742469788,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,0,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,1,0.9710060954093933,0.9785507321357727,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,2,0.9712960124015808,0.97826087474823,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,3,0.9698463082313538,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,4,0.9692664742469788,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,5,0.9698463082313538,0.97826087474823,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,6,0.9710060954093933,0.97826087474823,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,7,0.9689764976501465,0.9759420156478882,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,8,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.19000000000000017,9,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,0,0.9698463082313538,0.9768115878105164,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,1,0.9692664742469788,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,2,0.9707161784172058,0.9788405895233154,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,3,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,4,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,5,0.9707161784172058,0.9791304469108582,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,6,0.9707161784172058,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,7,0.970136284828186,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,8,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,-0.09000000000000019,9,0.9704262018203735,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,0,0.9712960124015808,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,1,0.9704262018203735,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,2,0.9707161784172058,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,3,0.9704262018203735,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,4,0.9707161784172058,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,5,0.9704262018203735,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,6,0.9698463082313538,0.9765217304229736,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,7,0.9707161784172058,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,8,0.9707161784172058,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.009999999999999787,9,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,0,0.9695563912391663,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,1,0.9692664742469788,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,2,0.9692664742469788,0.97507244348526,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,3,0.9707161784172058,0.9768115878105164,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,4,0.9689764976501465,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,5,0.9698463082313538,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,6,0.9704262018203735,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,7,0.9695563912391663,0.9765217304229736,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,8,0.9704262018203735,0.9768115878105164,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.10999999999999965,9,0.9704262018203735,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,0,0.970136284828186,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,1,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,2,0.9707161784172058,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,3,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,4,0.9704262018203735,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,5,0.9707161784172058,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,6,0.9704262018203735,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,7,0.9704262018203735,0.9785507321357727,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,8,0.9707161784172058,0.97826087474823,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.20999999999999974,9,0.9707161784172058,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,0,0.9692664742469788,0.9762318730354309,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,1,0.9707161784172058,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,2,0.970136284828186,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,3,0.968686580657959,0.9765217304229736,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,4,0.9707161784172058,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,5,0.970136284828186,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,6,0.9707161784172058,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,7,0.9707161784172058,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,8,0.9707161784172058,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.30999999999999983,9,0.9707161784172058,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,0,0.9704262018203735,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,1,0.970136284828186,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,2,0.9692664742469788,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,3,0.9710060954093933,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,4,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,5,0.9704262018203735,0.9768115878105164,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,6,0.9707161784172058,0.97826087474823,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,7,0.9707161784172058,0.97826087474823,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,8,0.9683966636657715,0.9762318730354309,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.4099999999999997,9,0.9707161784172058,0.9768115878105164,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
