id,dataset,model,depth,hidden,eps,dropout,wd,relu,seed,test_acc
Chameleon_L3_H16_eps0.4_s0,Chameleon,fagcn,3,16,0.4,,,,0,0.2022
Chameleon_L3_H16_eps0.4_s1,Chameleon,fagcn,3,16,0.4,,,,1,0.3596
Chameleon_L3_H16_eps0.4_s2,Chameleon,fagcn,3,16,0.4,,,,2,0.4045
Chameleon_L3_H16_eps0.5_s0,Chameleon,fagcn,3,16,0.5,,,,0,0.2247
Chameleon_L3_H16_eps0.5_s1,Chameleon,fagcn,3,16,0.5,,,,1,0.3371
Chameleon_L3_H16_eps0.5_s2,Chameleon,fagcn,3,16,0.5,,,,2,0.3596
Chameleon_L3_H32_eps0.1_s0,Chameleon,fagcn,3,32,0.1,,,,0,0.3708
Chameleon_L3_H32_eps0.1_s1,Chameleon,fagcn,3,32,0.1,,,,1,0.3146
Chameleon_L3_H32_eps0.1_s2,Chameleon,fagcn,3,32,0.1,,,,2,0.4607
Chameleon_L3_H32_eps0.2_s0,Chameleon,fagcn,3,32,0.2,,,,0,0.3708
Chameleon_L3_H32_eps0.2_s1,Chameleon,fagcn,3,32,0.2,,,,1,0.3820
Chameleon_L3_H32_eps0.2_s2,Chameleon,fagcn,3,32,0.2,,,,2,0.3708
Chameleon_L3_H32_eps0.3_s0,Chameleon,fagcn,3,32,0.3,,,,0,0.3820
Chameleon_L3_H32_eps0.3_s1,Chameleon,fagcn,3,32,0.3,,,,1,0.3708
Chameleon_L3_H32_eps0.3_s2,Chameleon,fagcn,3,32,0.3,,,,2,0.4045
Chameleon_L3_H32_eps0.4_s0,Chameleon,fagcn,3,32,0.4,,,,0,0.3483
Chameleon_L3_H32_eps0.4_s1,Chameleon,fagcn,3,32,0.4,,,,1,0.3596
Chameleon_L3_H32_eps0.4_s2,Chameleon,fagcn,3,32,0.4,,,,2,0.3708
Chameleon_L3_H32_eps0.5_s0,Chameleon,fagcn,3,32,0.5,,,,0,0.4045
Chameleon_L3_H32_eps0.5_s1,Chameleon,fagcn,3,32,0.5,,,,1,0.3258
Chameleon_L3_H32_eps0.5_s2,Chameleon,fagcn,3,32,0.5,,,,2,0.3820
Chameleon_L3_H64_eps0.1_s0,Chameleon,fagcn,3,64,0.1,,,,0,0.3820
Chameleon_L3_H64_eps0.1_s1,Chameleon,fagcn,3,64,0.1,,,,1,0.3933
Chameleon_L3_H64_eps0.1_s2,Chameleon,fagcn,3,64,0.1,,,,2,0.4382
Chameleon_L3_H64_eps0.2_s0,Chameleon,fagcn,3,64,0.2,,,,0,0.3708
Chameleon_L3_H64_eps0.2_s1,Chameleon,fagcn,3,64,0.2,,,,1,0.2697
Chameleon_L3_H64_eps0.2_s2,Chameleon,fagcn,3,64,0.2,,,,2,0.3820
Chameleon_L3_H64_eps0.3_s0,Chameleon,fagcn,3,64,0.3,,,,0,0.3708
Chameleon_L3_H64_eps0.3_s1,Chameleon,fagcn,3,64,0.3,,,,1,0.2247
Chameleon_L3_H64_eps0.3_s2,Chameleon,fagcn,3,64,0.3,,,,2,0.3371
Chameleon_L3_H64_eps0.4_s0,Chameleon,fagcn,3,64,0.4,,,,0,0.3483
Chameleon_L3_H64_eps0.4_s1,Chameleon,fagcn,3,64,0.4,,,,1,0.2360
Chameleon_L3_H64_eps0.4_s2,Chameleon,fagcn,3,64,0.4,,,,2,0.3596
Chameleon_L3_H64_eps0.5_s0,Chameleon,fagcn,3,64,0.5,,,,0,0.3596
Chameleon_L3_H64_eps0.5_s1,Chameleon,fagcn,3,64,0.5,,,,1,0.2135
Chameleon_L3_H64_eps0.5_s2,Chameleon,fagcn,3,64,0.5,,,,2,0.3708
Chameleon_L4_H16_eps0.1_s0,Chameleon,fagcn,4,16,0.1,,,,0,0.3708
Chameleon_L4_H16_eps0.1_s1,Chameleon,fagcn,4,16,0.1,,,,1,0.2472
Chameleon_L4_H16_eps0.1_s2,Chameleon,fagcn,4,16,0.1,,,,2,0.4045
Chameleon_L4_H16_eps0.2_s0,Chameleon,fagcn,4,16,0.2,,,,0,0.3820
Chameleon_L4_H16_eps0.2_s1,Chameleon,fagcn,4,16,0.2,,,,1,0.2472
Chameleon_L4_H16_eps0.2_s2,Chameleon,fagcn,4,16,0.2,,,,2,0.3933
Chameleon_L4_H16_eps0.3_s0,Chameleon,fagcn,4,16,0.3,,,,0,0.3933
Chameleon_L4_H16_eps0.3_s1,Chameleon,fagcn,4,16,0.3,,,,1,0.2697
Chameleon_L4_H16_eps0.3_s2,Chameleon,fagcn,4,16,0.3,,,,2,0.3708
Chameleon_L4_H16_eps0.4_s0,Chameleon,fagcn,4,16,0.4,,,,0,0.4270
Chameleon_L4_H16_eps0.4_s1,Chameleon,fagcn,4,16,0.4,,,,1,0.3596
Chameleon_L4_H16_eps0.4_s2,Chameleon,fagcn,4,16,0.4,,,,2,0.3483
Chameleon_L4_H16_eps0.5_s0,Chameleon,fagcn,4,16,0.5,,,,0,0.4270
Chameleon_L4_H16_eps0.5_s1,Chameleon,fagcn,4,16,0.5,,,,1,0.3596
Chameleon_L4_H16_eps0.5_s2,Chameleon,fagcn,4,16,0.5,,,,2,0.3371
Chameleon_L4_H32_eps0.1_s0,Chameleon,fagcn,4,32,0.1,,,,0,0.2809
Chameleon_L4_H32_eps0.1_s1,Chameleon,fagcn,4,32,0.1,,,,1,0.3596
Chameleon_L4_H32_eps0.1_s2,Chameleon,fagcn,4,32,0.1,,,,2,0.3483
Chameleon_L4_H32_eps0.2_s0,Chameleon,fagcn,4,32,0.2,,,,0,0.3933
Chameleon_L4_H32_eps0.2_s1,Chameleon,fagcn,4,32,0.2,,,,1,0.3708
Chameleon_L4_H32_eps0.2_s2,Chameleon,fagcn,4,32,0.2,,,,2,0.3820
Chameleon_L4_H32_eps0.3_s0,Chameleon,fagcn,4,32,0.3,,,,0,0.3596
Chameleon_L4_H32_eps0.3_s1,Chameleon,fagcn,4,32,0.3,,,,1,0.3820
Chameleon_L4_H32_eps0.3_s2,Chameleon,fagcn,4,32,0.3,,,,2,0.3596
Chameleon_L4_H32_eps0.4_s0,Chameleon,fagcn,4,32,0.4,,,,0,0.3708
Chameleon_L4_H32_eps0.4_s1,Chameleon,fagcn,4,32,0.4,,,,1,0.3034
Chameleon_L4_H32_eps0.4_s2,Chameleon,fagcn,4,32,0.4,,,,2,0.3596
Chameleon_L4_H32_eps0.5_s0,Chameleon,fagcn,4,32,0.5,,,,0,0.3483
Chameleon_L4_H32_eps0.5_s1,Chameleon,fagcn,4,32,0.5,,,,1,0.3820
Chameleon_L4_H32_eps0.5_s2,Chameleon,fagcn,4,32,0.5,,,,2,0.3596
Chameleon_L4_H64_eps0.1_s0,Chameleon,fagcn,4,64,0.1,,,,0,0.3708
Chameleon_L4_H64_eps0.1_s1,Chameleon,fagcn,4,64,0.1,,,,1,0.4494
Chameleon_L4_H64_eps0.1_s2,Chameleon,fagcn,4,64,0.1,,,,2,0.3933
Chameleon_L4_H64_eps0.2_s0,Chameleon,fagcn,4,64,0.2,,,,0,0.4270
Chameleon_L4_H64_eps0.2_s1,Chameleon,fagcn,4,64,0.2,,,,1,0.3933
Chameleon_L4_H64_eps0.2_s2,Chameleon,fagcn,4,64,0.2,,,,2,0.2921
Chameleon_L4_H64_eps0.3_s0,Chameleon,fagcn,4,64,0.3,,,,0,0.3820
Chameleon_L4_H64_eps0.3_s1,Chameleon,fagcn,4,64,0.3,,,,1,0.3933
Chameleon_L4_H64_eps0.3_s2,Chameleon,fagcn,4,64,0.3,,,,2,0.3596
Chameleon_L4_H64_eps0.4_s0,Chameleon,fagcn,4,64,0.4,,,,0,0.3820
Chameleon_L4_H64_eps0.4_s1,Chameleon,fagcn,4,64,0.4,,,,1,0.3820
Chameleon_L4_H64_eps0.4_s2,Chameleon,fagcn,4,64,0.4,,,,2,0.3371
Chameleon_L4_H64_eps0.5_s0,Chameleon,fagcn,4,64,0.5,,,,0,0.2921
Chameleon_L4_H64_eps0.5_s1,Chameleon,fagcn,4,64,0.5,,,,1,0.3258
Chameleon_L4_H64_eps0.5_s2,Chameleon,fagcn,4,64,0.5,,,,2,0.3371
CiteSeer_L2_H16_eps0.1_s0,CiteSeer,fagcn,2,16,0.1,,,,0,0.7635
CiteSeer_L2_H16_eps0.1_s1,CiteSeer,fagcn,2,16,0.1,,,,1,0.7305
CiteSeer_L2_H16_eps0.1_s2,CiteSeer,fagcn,2,16,0.1,,,,2,0.7575
CiteSeer_L2_H16_eps0.2_s0,CiteSeer,fagcn,2,16,0.2,,,,0,0.7395
CiteSeer_L2_H16_eps0.2_s1,CiteSeer,fagcn,2,16,0.2,,,,1,0.7455
CiteSeer_L2_H16_eps0.2_s2,CiteSeer,fagcn,2,16,0.2,,,,2,0.7575
CiteSeer_L2_H16_eps0.3_s0,CiteSeer,fagcn,2,16,0.3,,,,0,0.7545
CiteSeer_L2_H16_eps0.3_s1,CiteSeer,fagcn,2,16,0.3,,,,1,0.7605
CiteSeer_L2_H16_eps0.3_s2,CiteSeer,fagcn,2,16,0.3,,,,2,0.7575
CiteSeer_L2_H16_eps0.4_s0,CiteSeer,fagcn,2,16,0.4,,,,0,0.7605
CiteSeer_L2_H16_eps0.4_s1,CiteSeer,fagcn,2,16,0.4,,,,1,0.7246
CiteSeer_L2_H16_eps0.4_s2,CiteSeer,fagcn,2,16,0.4,,,,2,0.7545
CiteSeer_L2_H16_eps0.5_s0,CiteSeer,fagcn,2,16,0.5,,,,0,0.7665
CiteSeer_L2_H16_eps0.5_s1,CiteSeer,fagcn,2,16,0.5,,,,1,0.7365
CiteSeer_L2_H16_eps0.5_s2,CiteSeer,fagcn,2,16,0.5,,,,2,0.7605
CiteSeer_L2_H32_eps0.1_s0,CiteSeer,fagcn,2,32,0.1,,,,0,0.7395
CiteSeer_L2_H32_eps0.1_s1,CiteSeer,fagcn,2,32,0.1,,,,1,0.7575
CiteSeer_L2_H32_eps0.1_s2,CiteSeer,fagcn,2,32,0.1,,,,2,0.7605
CiteSeer_L2_H32_eps0.2_s0,CiteSeer,fagcn,2,32,0.2,,,,0,0.7515
CiteSeer_L2_H32_eps0.2_s1,CiteSeer,fagcn,2,32,0.2,,,,1,0.7455
CiteSeer_L2_H32_eps0.2_s2,CiteSeer,fagcn,2,32,0.2,,,,2,0.7575
CiteSeer_L2_H32_eps0.3_s0,CiteSeer,fagcn,2,32,0.3,,,,0,0.7395
CiteSeer_L2_H32_eps0.3_s1,CiteSeer,fagcn,2,32,0.3,,,,1,0.7725
CiteSeer_L2_H32_eps0.3_s2,CiteSeer,fagcn,2,32,0.3,,,,2,0.7695
CiteSeer_L2_H32_eps0.4_s0,CiteSeer,fagcn,2,32,0.4,,,,0,0.7395
CiteSeer_L2_H32_eps0.4_s1,CiteSeer,fagcn,2,32,0.4,,,,1,0.7665
CiteSeer_L2_H32_eps0.4_s2,CiteSeer,fagcn,2,32,0.4,,,,2,0.7545
CiteSeer_L2_H32_eps0.5_s0,CiteSeer,fagcn,2,32,0.5,,,,0,0.7395
CiteSeer_L2_H32_eps0.5_s1,CiteSeer,fagcn,2,32,0.5,,,,1,0.7575
CiteSeer_L2_H32_eps0.5_s2,CiteSeer,fagcn,2,32,0.5,,,,2,0.7635
CiteSeer_L2_H64_eps0.1_s0,CiteSeer,fagcn,2,64,0.1,,,,0,0.7485
CiteSeer_L2_H64_eps0.1_s1,CiteSeer,fagcn,2,64,0.1,,,,1,0.7395
CiteSeer_L2_H64_eps0.1_s2,CiteSeer,fagcn,2,64,0.1,,,,2,0.7335
CiteSeer_L2_H64_eps0.2_s0,CiteSeer,fagcn,2,64,0.2,,,,0,0.7066
CiteSeer_L2_H64_eps0.2_s1,CiteSeer,fagcn,2,64,0.2,,,,1,0.7665
CiteSeer_L2_H64_eps0.2_s2,CiteSeer,fagcn,2,64,0.2,,,,2,0.7575
CiteSeer_L2_H64_eps0.3_s0,CiteSeer,fagcn,2,64,0.3,,,,0,0.7425
CiteSeer_L2_H64_eps0.3_s1,CiteSeer,fagcn,2,64,0.3,,,,1,0.7635
CiteSeer_L2_H64_eps0.3_s2,CiteSeer,fagcn,2,64,0.3,,,,2,0.7335
CiteSeer_L2_H64_eps0.4_s0,CiteSeer,fagcn,2,64,0.4,,,,0,0.7216
CiteSeer_L2_H64_eps0.4_s1,CiteSeer,fagcn,2,64,0.4,,,,1,0.7365
CiteSeer_L2_H64_eps0.4_s2,CiteSeer,fagcn,2,64,0.4,,,,2,0.7425
CiteSeer_L2_H64_eps0.5_s0,CiteSeer,fagcn,2,64,0.5,,,,0,0.7485
CiteSeer_L2_H64_eps0.5_s1,CiteSeer,fagcn,2,64,0.5,,,,1,0.7335
CiteSeer_L2_H64_eps0.5_s2,CiteSeer,fagcn,2,64,0.5,,,,2,0.7695
CiteSeer_L3_H16_eps0.1_s0,CiteSeer,fagcn,3,16,0.1,,,,0,0.7635
CiteSeer_L3_H16_eps0.1_s1,CiteSeer,fagcn,3,16,0.1,,,,1,0.7695
CiteSeer_L3_H16_eps0.1_s2,CiteSeer,fagcn,3,16,0.1,,,,2,0.7635
CiteSeer_L3_H16_eps0.2_s0,CiteSeer,fagcn,3,16,0.2,,,,0,0.7665
CiteSeer_L3_H16_eps0.2_s1,CiteSeer,fagcn,3,16,0.2,,,,1,0.7515
CiteSeer_L3_H16_eps0.2_s2,CiteSeer,fagcn,3,16,0.2,,,,2,0.7605
CiteSeer_L3_H16_eps0.3_s0,CiteSeer,fagcn,3,16,0.3,,,,0,0.7784
CiteSeer_L3_H16_eps0.3_s1,CiteSeer,fagcn,3,16,0.3,,,,1,0.7335
CiteSeer_L3_H16_eps0.3_s2,CiteSeer,fagcn,3,16,0.3,,,,2,0.7515
CiteSeer_L3_H16_eps0.4_s0,CiteSeer,fagcn,3,16,0.4,,,,0,0.7605
CiteSeer_L3_H16_eps0.4_s1,CiteSeer,fagcn,3,16,0.4,,,,1,0.7545
CiteSeer_L3_H16_eps0.4_s2,CiteSeer,fagcn,3,16,0.4,,,,2,0.7485
CiteSeer_L3_H16_eps0.5_s0,CiteSeer,fagcn,3,16,0.5,,,,0,0.7545
CiteSeer_L3_H16_eps0.5_s1,CiteSeer,fagcn,3,16,0.5,,,,1,0.7515
CiteSeer_L3_H16_eps0.5_s2,CiteSeer,fagcn,3,16,0.5,,,,2,0.7635
CiteSeer_L3_H32_eps0.1_s0,CiteSeer,fagcn,3,32,0.1,,,,0,0.7545
CiteSeer_L3_H32_eps0.1_s1,CiteSeer,fagcn,3,32,0.1,,,,1,0.7515
CiteSeer_L3_H32_eps0.1_s2,CiteSeer,fagcn,3,32,0.1,,,,2,0.7365
CiteSeer_L3_H32_eps0.2_s0,CiteSeer,fagcn,3,32,0.2,,,,0,0.7635
CiteSeer_L3_H32_eps0.2_s1,CiteSeer,fagcn,3,32,0.2,,,,1,0.7575
CiteSeer_L3_H32_eps0.2_s2,CiteSeer,fagcn,3,32,0.2,,,,2,0.7605
CiteSeer_L3_H32_eps0.3_s0,CiteSeer,fagcn,3,32,0.3,,,,0,0.7425
CiteSeer_L3_H32_eps0.3_s1,CiteSeer,fagcn,3,32,0.3,,,,1,0.7575
CiteSeer_L3_H32_eps0.3_s2,CiteSeer,fagcn,3,32,0.3,,,,2,0.7485
CiteSeer_L3_H32_eps0.4_s0,CiteSeer,fagcn,3,32,0.4,,,,0,0.7545
CiteSeer_L3_H32_eps0.4_s1,CiteSeer,fagcn,3,32,0.4,,,,1,0.7545
CiteSeer_L3_H32_eps0.4_s2,CiteSeer,fagcn,3,32,0.4,,,,2,0.7605
CiteSeer_L3_H32_eps0.5_s0,CiteSeer,fagcn,3,32,0.5,,,,0,0.7545
CiteSeer_L3_H32_eps0.5_s1,CiteSeer,fagcn,3,32,0.5,,,,1,0.7605
CiteSeer_L3_H32_eps0.5_s2,CiteSeer,fagcn,3,32,0.5,,,,2,0.7725
CiteSeer_L3_H64_eps0.1_s0,CiteSeer,fagcn,3,64,0.1,,,,0,0.7365
CiteSeer_L3_H64_eps0.1_s1,CiteSeer,fagcn,3,64,0.1,,,,1,0.7425
CiteSeer_L3_H64_eps0.1_s2,CiteSeer,fagcn,3,64,0.1,,,,2,0.7395
CiteSeer_L3_H64_eps0.2_s0,CiteSeer,fagcn,3,64,0.2,,,,0,0.7635
CiteSeer_L3_H64_eps0.2_s1,CiteSeer,fagcn,3,64,0.2,,,,1,0.7545
CiteSeer_L3_H64_eps0.2_s2,CiteSeer,fagcn,3,64,0.2,,,,2,0.7425
CiteSeer_L3_H64_eps0.3_s0,CiteSeer,fagcn,3,64,0.3,,,,0,0.7545
CiteSeer_L3_H64_eps0.3_s1,CiteSeer,fagcn,3,64,0.3,,,,1,0.7605
CiteSeer_L3_H64_eps0.3_s2,CiteSeer,fagcn,3,64,0.3,,,,2,0.7485
CiteSeer_L3_H64_eps0.4_s0,CiteSeer,fagcn,3,64,0.4,,,,0,0.7605
CiteSeer_L3_H64_eps0.4_s1,CiteSeer,fagcn,3,64,0.4,,,,1,0.7485
CiteSeer_L3_H64_eps0.4_s2,CiteSeer,fagcn,3,64,0.4,,,,2,0.7575
CiteSeer_L3_H64_eps0.5_s0,CiteSeer,fagcn,3,64,0.5,,,,0,0.7365
CiteSeer_L3_H64_eps0.5_s1,CiteSeer,fagcn,3,64,0.5,,,,1,0.7216
CiteSeer_L3_H64_eps0.5_s2,CiteSeer,fagcn,3,64,0.5,,,,2,0.7455
CiteSeer_L4_H16_eps0.1_s0,CiteSeer,fagcn,4,16,0.1,,,,0,0.7335
CiteSeer_L4_H16_eps0.1_s1,CiteSeer,fagcn,4,16,0.1,,,,1,0.7635
CiteSeer_L4_H16_eps0.1_s2,CiteSeer,fagcn,4,16,0.1,,,,2,0.7485
CiteSeer_L4_H16_eps0.2_s0,CiteSeer,fagcn,4,16,0.2,,,,0,0.7695
CiteSeer_L4_H16_eps0.2_s1,CiteSeer,fagcn,4,16,0.2,,,,1,0.7635
CiteSeer_L4_H16_eps0.2_s2,CiteSeer,fagcn,4,16,0.2,,,,2,0.7665
CiteSeer_L4_H16_eps0.3_s0,CiteSeer,fagcn,4,16,0.3,,,,0,0.7725
CiteSeer_L4_H16_eps0.3_s1,CiteSeer,fagcn,4,16,0.3,,,,1,0.7515
CiteSeer_L4_H16_eps0.3_s2,CiteSeer,fagcn,4,16,0.3,,,,2,0.7485
CiteSeer_L4_H16_eps0.4_s0,CiteSeer,fagcn,4,16,0.4,,,,0,0.7605
CiteSeer_L4_H16_eps0.4_s1,CiteSeer,fagcn,4,16,0.4,,,,1,0.7305
CiteSeer_L4_H16_eps0.4_s2,CiteSeer,fagcn,4,16,0.4,,,,2,0.7575
CiteSeer_L4_H16_eps0.5_s0,CiteSeer,fagcn,4,16,0.5,,,,0,0.7425
CiteSeer_L4_H16_eps0.5_s1,CiteSeer,fagcn,4,16,0.5,,,,1,0.7216
CiteSeer_L4_H16_eps0.5_s2,CiteSeer,fagcn,4,16,0.5,,,,2,0.7515
CiteSeer_L4_H32_eps0.1_s0,CiteSeer,fagcn,4,32,0.1,,,,0,0.7754
CiteSeer_L4_H32_eps0.1_s1,CiteSeer,fagcn,4,32,0.1,,,,1,0.7395
CiteSeer_L4_H32_eps0.1_s2,CiteSeer,fagcn,4,32,0.1,,,,2,0.7545
CiteSeer_L4_H32_eps0.2_s0,CiteSeer,fagcn,4,32,0.2,,,,0,0.7485
CiteSeer_L4_H32_eps0.2_s1,CiteSeer,fagcn,4,32,0.2,,,,1,0.7665
CiteSeer_L4_H32_eps0.2_s2,CiteSeer,fagcn,4,32,0.2,,,,2,0.7545
CiteSeer_L4_H32_eps0.3_s0,CiteSeer,fagcn,4,32,0.3,,,,0,0.7455
CiteSeer_L4_H32_eps0.3_s1,CiteSeer,fagcn,4,32,0.3,,,,1,0.7695
CiteSeer_L4_H32_eps0.3_s2,CiteSeer,fagcn,4,32,0.3,,,,2,0.7635
CiteSeer_L4_H32_eps0.4_s0,CiteSeer,fagcn,4,32,0.4,,,,0,0.7545
CiteSeer_L4_H32_eps0.4_s1,CiteSeer,fagcn,4,32,0.4,,,,1,0.7635
CiteSeer_L4_H32_eps0.4_s2,CiteSeer,fagcn,4,32,0.4,,,,2,0.7695
CiteSeer_L4_H32_eps0.5_s0,CiteSeer,fagcn,4,32,0.5,,,,0,0.7605
CiteSeer_L4_H32_eps0.5_s1,CiteSeer,fagcn,4,32,0.5,,,,1,0.7635
CiteSeer_L4_H32_eps0.5_s2,CiteSeer,fagcn,4,32,0.5,,,,2,0.7605
CiteSeer_L4_H64_eps0.1_s0,CiteSeer,fagcn,4,64,0.1,,,,0,0.7575
CiteSeer_L4_H64_eps0.1_s1,CiteSeer,fagcn,4,64,0.1,,,,1,0.7695
CiteSeer_L4_H64_eps0.1_s2,CiteSeer,fagcn,4,64,0.1,,,,2,0.7485
CiteSeer_L4_H64_eps0.2_s0,CiteSeer,fagcn,4,64,0.2,,,,0,0.7545
CiteSeer_L4_H64_eps0.2_s1,CiteSeer,fagcn,4,64,0.2,,,,1,0.7635
CiteSeer_L4_H64_eps0.2_s2,CiteSeer,fagcn,4,64,0.2,,,,2,0.7635
CiteSeer_L4_H64_eps0.3_s0,CiteSeer,fagcn,4,64,0.3,,,,0,0.7455
CiteSeer_L4_H64_eps0.3_s1,CiteSeer,fagcn,4,64,0.3,,,,1,0.7635
CiteSeer_L4_H64_eps0.3_s2,CiteSeer,fagcn,4,64,0.3,,,,2,0.7515
CiteSeer_L4_H64_eps0.4_s0,CiteSeer,fagcn,4,64,0.4,,,,0,0.7605
CiteSeer_L4_H64_eps0.4_s1,CiteSeer,fagcn,4,64,0.4,,,,1,0.7665
CiteSeer_L4_H64_eps0.4_s2,CiteSeer,fagcn,4,64,0.4,,,,2,0.7425
CiteSeer_L4_H64_eps0.5_s0,CiteSeer,fagcn,4,64,0.5,,,,0,0.7455
CiteSeer_L4_H64_eps0.5_s1,CiteSeer,fagcn,4,64,0.5,,,,1,0.7695
CiteSeer_L4_H64_eps0.5_s2,CiteSeer,fagcn,4,64,0.5,,,,2,0.7455
Computers_L2_H16_eps0.1_s0,Computers,fagcn,2,16,0.1,,,,0,0.8837
Computers_L2_H16_eps0.1_s1,Computers,fagcn,2,16,0.1,,,,1,0.8670
Computers_L2_H16_eps0.1_s2,Computers,fagcn,2,16,0.1,,,,2,0.3939
Computers_L2_H16_eps0.2_s0,Computers,fagcn,2,16,0.2,,,,0,0.8953
Computers_L2_H16_eps0.2_s1,Computers,fagcn,2,16,0.2,,,,1,0.3699
Computers_L2_H16_eps0.2_s2,Computers,fagcn,2,16,0.2,,,,2,0.7173
Computers_L2_H16_eps0.3_s0,Computers,fagcn,2,16,0.3,,,,0,0.8735
Computers_L2_H16_eps0.3_s1,Computers,fagcn,2,16,0.3,,,,1,0.3837
Computers_L2_H16_eps0.3_s2,Computers,fagcn,2,16,0.3,,,,2,0.8808
Computers_L2_H16_eps0.4_s0,Computers,fagcn,2,16,0.4,,,,0,0.8815
Computers_L2_H16_eps0.4_s1,Computers,fagcn,2,16,0.4,,,,1,0.6882
Computers_L2_H16_eps0.4_s2,Computers,fagcn,2,16,0.4,,,,2,0.8699
Computers_L2_H16_eps0.5_s0,Computers,fagcn,2,16,0.5,,,,0,0.8786
Computers_L2_H16_eps0.5_s1,Computers,fagcn,2,16,0.5,,,,1,0.6962
Computers_L2_H16_eps0.5_s2,Computers,fagcn,2,16,0.5,,,,2,0.4673
Computers_L2_H32_eps0.1_s0,Computers,fagcn,2,32,0.1,,,,0,0.8903
Computers_L2_H32_eps0.1_s1,Computers,fagcn,2,32,0.1,,,,1,0.8801
Computers_L2_H32_eps0.1_s2,Computers,fagcn,2,32,0.1,,,,2,0.8481
Computers_L2_H32_eps0.2_s0,Computers,fagcn,2,32,0.2,,,,0,0.8808
Computers_L2_H32_eps0.2_s1,Computers,fagcn,2,32,0.2,,,,1,0.8801
Computers_L2_H32_eps0.2_s2,Computers,fagcn,2,32,0.2,,,,2,0.7485
Computers_L2_H32_eps0.3_s0,Computers,fagcn,2,32,0.3,,,,0,0.8997
Computers_L2_H32_eps0.3_s1,Computers,fagcn,2,32,0.3,,,,1,0.8735
Computers_L2_H32_eps0.3_s2,Computers,fagcn,2,32,0.3,,,,2,0.2108
Computers_L2_H32_eps0.4_s0,Computers,fagcn,2,32,0.4,,,,0,0.8953
Computers_L2_H32_eps0.4_s1,Computers,fagcn,2,32,0.4,,,,1,0.8597
Computers_L2_H32_eps0.4_s2,Computers,fagcn,2,32,0.4,,,,2,0.1424
Computers_L2_H32_eps0.5_s0,Computers,fagcn,2,32,0.5,,,,0,0.8997
Computers_L2_H32_eps0.5_s1,Computers,fagcn,2,32,0.5,,,,1,0.8917
Computers_L2_H32_eps0.5_s2,Computers,fagcn,2,32,0.5,,,,2,0.8721
Computers_L2_H64_eps0.1_s0,Computers,fagcn,2,64,0.1,,,,0,0.9041
Computers_L2_H64_eps0.1_s1,Computers,fagcn,2,64,0.1,,,,1,0.3634
Computers_L2_H64_eps0.1_s2,Computers,fagcn,2,64,0.1,,,,2,0.9012
Computers_L2_H64_eps0.2_s0,Computers,fagcn,2,64,0.2,,,,0,0.3735
Computers_L2_H64_eps0.2_s1,Computers,fagcn,2,64,0.2,,,,1,0.3641
Computers_L2_H64_eps0.2_s2,Computers,fagcn,2,64,0.2,,,,2,0.8946
Computers_L2_H64_eps0.3_s0,Computers,fagcn,2,64,0.3,,,,0,0.9019
Computers_L2_H64_eps0.3_s1,Computers,fagcn,2,64,0.3,,,,1,0.8852
Computers_L2_H64_eps0.3_s2,Computers,fagcn,2,64,0.3,,,,2,0.3663
Computers_L2_H64_eps0.4_s0,Computers,fagcn,2,64,0.4,,,,0,0.8808
Computers_L2_H64_eps0.4_s1,Computers,fagcn,2,64,0.4,,,,1,0.8888
Computers_L2_H64_eps0.4_s2,Computers,fagcn,2,64,0.4,,,,2,0.8590
Computers_L2_H64_eps0.5_s0,Computers,fagcn,2,64,0.5,,,,0,0.8997
Computers_L2_H64_eps0.5_s1,Computers,fagcn,2,64,0.5,,,,1,0.9113
Computers_L2_H64_eps0.5_s2,Computers,fagcn,2,64,0.5,,,,2,0.8757
Computers_L3_H16_eps0.1_s0,Computers,fagcn,3,16,0.1,,,,0,0.8808
Computers_L3_H16_eps0.1_s1,Computers,fagcn,3,16,0.1,,,,1,0.8481
Computers_L3_H16_eps0.1_s2,Computers,fagcn,3,16,0.1,,,,2,0.4920
Computers_L3_H16_eps0.2_s0,Computers,fagcn,3,16,0.2,,,,0,0.8510
Computers_L3_H16_eps0.2_s1,Computers,fagcn,3,16,0.2,,,,1,0.7594
Computers_L3_H16_eps0.2_s2,Computers,fagcn,3,16,0.2,,,,2,0.3735
Computers_L3_H16_eps0.3_s0,Computers,fagcn,3,16,0.3,,,,0,0.8852
Computers_L3_H16_eps0.3_s1,Computers,fagcn,3,16,0.3,,,,1,0.4346
Computers_L3_H16_eps0.3_s2,Computers,fagcn,3,16,0.3,,,,2,0.8517
Computers_L3_H16_eps0.4_s0,Computers,fagcn,3,16,0.4,,,,0,0.8786
Computers_L3_H16_eps0.4_s1,Computers,fagcn,3,16,0.4,,,,1,0.3735
Computers_L3_H16_eps0.4_s2,Computers,fagcn,3,16,0.4,,,,2,0.7994
Computers_L3_H16_eps0.5_s0,Computers,fagcn,3,16,0.5,,,,0,0.8677
Computers_L3_H16_eps0.5_s1,Computers,fagcn,3,16,0.5,,,,1,0.8132
Computers_L3_H16_eps0.5_s2,Computers,fagcn,3,16,0.5,,,,2,0.7849
Computers_L3_H32_eps0.1_s0,Computers,fagcn,3,32,0.1,,,,0,0.8837
Computers_L3_H32_eps0.1_s1,Computers,fagcn,3,32,0.1,,,,1,0.8823
