id,dataset,model,depth,hidden,eps,dropout,wd,relu,seed,test_acc
Squirrel_L2_H16_epsna_s1,Squirrel,gcn,2,16,na,,,,1,0.3677
Squirrel_L2_H16_epsna_s2,Squirrel,gcn,2,16,na,,,,2,0.3677
Squirrel_L2_H32_epsna_s0,Squirrel,gcn,2,32,na,,,,0,0.3901
Squirrel_L2_H32_epsna_s1,Squirrel,gcn,2,32,na,,,,1,0.3812
Squirrel_L2_H32_epsna_s2,Squirrel,gcn,2,32,na,,,,2,0.3722
Squirrel_L2_H64_epsna_s0,Squirrel,gcn,2,64,na,,,,0,0.3543
Squirrel_L2_H64_epsna_s1,Squirrel,gcn,2,64,na,,,,1,0.3901
Squirrel_L2_H64_epsna_s2,Squirrel,gcn,2,64,na,,,,2,0.3857
Squirrel_L3_H16_epsna_s0,Squirrel,gcn,3,16,na,,,,0,0.3498
Squirrel_L3_H16_epsna_s1,Squirrel,gcn,3,16,na,,,,1,0.3318
Squirrel_L3_H16_epsna_s2,Squirrel,gcn,3,16,na,,,,2,0.3543
Squirrel_L3_H32_epsna_s0,Squirrel,gcn,3,32,na,,,,0,0.3094
Squirrel_L3_H32_epsna_s1,Squirrel,gcn,3,32,na,,,,1,0.3408
Squirrel_L3_H32_epsna_s2,Squirrel,gcn,3,32,na,,,,2,0.3677
Squirrel_L3_H64_epsna_s0,Squirrel,gcn,3,64,na,,,,0,0.3363
Squirrel_L3_H64_epsna_s1,Squirrel,gcn,3,64,na,,,,1,0.3139
Squirrel_L3_H64_epsna_s2,Squirrel,gcn,3,64,na,,,,2,0.3049
Squirrel_L4_H16_epsna_s0,Squirrel,gcn,4,16,na,,,,0,0.3543
Squirrel_L4_H16_epsna_s1,Squirrel,gcn,4,16,na,,,,1,0.3453
Squirrel_L4_H16_epsna_s2,Squirrel,gcn,4,16,na,,,,2,0.3543
Squirrel_L4_H32_epsna_s0,Squirrel,gcn,4,32,na,,,,0,0.3767
Squirrel_L4_H32_epsna_s1,Squirrel,gcn,4,32,na,,,,1,0.3587
Squirrel_L4_H32_epsna_s2,Squirrel,gcn,4,32,na,,,,2,0.3587
Squirrel_L4_H64_epsna_s0,Squirrel,gcn,4,64,na,,,,0,0.3946
Squirrel_L4_H64_epsna_s1,Squirrel,gcn,4,64,na,,,,1,0.3543
Squirrel_L4_H64_epsna_s2,Squirrel,gcn,4,64,na,,,,2,0.3274
RomanEmpire_L2_H16_epsna_s0,RomanEmpire,gcn,2,16,na,,,,0,0.4491
RomanEmpire_L2_H16_epsna_s1,RomanEmpire,gcn,2,16,na,,,,1,0.4477
RomanEmpire_L2_H16_epsna_s2,RomanEmpire,gcn,2,16,na,,,,2,0.4358
RomanEmpire_L2_H32_epsna_s0,RomanEmpire,gcn,2,32,na,,,,0,0.4623
RomanEmpire_L2_H32_epsna_s1,RomanEmpire,gcn,2,32,na,,,,1,0.4702
RomanEmpire_L2_H32_epsna_s2,RomanEmpire,gcn,2,32,na,,,,2,0.4654
RomanEmpire_L2_H64_epsna_s0,RomanEmpire,gcn,2,64,na,,,,0,0.4813
RomanEmpire_L2_H64_epsna_s1,RomanEmpire,gcn,2,64,na,,,,1,0.4738
RomanEmpire_L2_H64_epsna_s2,RomanEmpire,gcn,2,64,na,,,,2,0.4808
RomanEmpire_L3_H16_epsna_s0,RomanEmpire,gcn,3,16,na,,,,0,0.3485
RomanEmpire_L3_H16_epsna_s1,RomanEmpire,gcn,3,16,na,,,,1,0.3277
RomanEmpire_L3_H16_epsna_s2,RomanEmpire,gcn,3,16,na,,,,2,0.3092
RomanEmpire_L3_H32_epsna_s0,RomanEmpire,gcn,3,32,na,,,,0,0.3714
RomanEmpire_L3_H32_epsna_s1,RomanEmpire,gcn,3,32,na,,,,1,0.3838
RomanEmpire_L3_H32_epsna_s2,RomanEmpire,gcn,3,32,na,,,,2,0.3789
RomanEmpire_L3_H64_epsna_s0,RomanEmpire,gcn,3,64,na,,,,0,0.3630
RomanEmpire_L3_H64_epsna_s1,RomanEmpire,gcn,3,64,na,,,,1,0.3683
RomanEmpire_L3_H64_epsna_s2,RomanEmpire,gcn,3,64,na,,,,2,0.3767
RomanEmpire_L4_H16_epsna_s0,RomanEmpire,gcn,4,16,na,,,,0,0.2691
RomanEmpire_L4_H16_epsna_s1,RomanEmpire,gcn,4,16,na,,,,1,0.2722
RomanEmpire_L4_H16_epsna_s2,RomanEmpire,gcn,4,16,na,,,,2,0.2400
RomanEmpire_L4_H32_epsna_s0,RomanEmpire,gcn,4,32,na,,,,0,0.2828
RomanEmpire_L4_H32_epsna_s1,RomanEmpire,gcn,4,32,na,,,,1,0.3083
RomanEmpire_L4_H32_epsna_s2,RomanEmpire,gcn,4,32,na,,,,2,0.2850
RomanEmpire_L4_H64_epsna_s0,RomanEmpire,gcn,4,64,na,,,,0,0.3282
RomanEmpire_L4_H64_epsna_s1,RomanEmpire,gcn,4,64,na,,,,1,0.3154
RomanEmpire_L4_H64_epsna_s2,RomanEmpire,gcn,4,64,na,,,,2,0.3524
AmazonRatings_L2_H16_epsna_s0,AmazonRatings,gcn,2,16,na,,,,0,0.4184
AmazonRatings_L2_H16_epsna_s1,AmazonRatings,gcn,2,16,na,,,,1,0.4208
AmazonRatings_L2_H16_epsna_s2,AmazonRatings,gcn,2,16,na,,,,2,0.3927
AmazonRatings_L2_H32_epsna_s0,AmazonRatings,gcn,2,32,na,,,,0,0.3637
AmazonRatings_L2_H32_epsna_s1,AmazonRatings,gcn,2,32,na,,,,1,0.3971
AmazonRatings_L2_H32_epsna_s2,AmazonRatings,gcn,2,32,na,,,,2,0.4224
AmazonRatings_L2_H64_epsna_s0,AmazonRatings,gcn,2,64,na,,,,0,0.4257
AmazonRatings_L2_H64_epsna_s1,AmazonRatings,gcn,2,64,na,,,,1,0.4233
AmazonRatings_L2_H64_epsna_s2,AmazonRatings,gcn,2,64,na,,,,2,0.4257
AmazonRatings_L3_H16_epsna_s0,AmazonRatings,gcn,3,16,na,,,,0,0.4212
AmazonRatings_L3_H16_epsna_s1,AmazonRatings,gcn,3,16,na,,,,1,0.3653
AmazonRatings_L3_H16_epsna_s2,AmazonRatings,gcn,3,16,na,,,,2,0.4200
AmazonRatings_L3_H32_epsna_s0,AmazonRatings,gcn,3,32,na,,,,0,0.4343
AmazonRatings_L3_H32_epsna_s1,AmazonRatings,gcn,3,32,na,,,,1,0.4208
AmazonRatings_L3_H32_epsna_s2,AmazonRatings,gcn,3,32,na,,,,2,0.4245
AmazonRatings_L3_H64_epsna_s0,AmazonRatings,gcn,3,64,na,,,,0,0.4245
AmazonRatings_L3_H64_epsna_s1,AmazonRatings,gcn,3,64,na,,,,1,0.4265
AmazonRatings_L3_H64_epsna_s2,AmazonRatings,gcn,3,64,na,,,,2,0.4371
AmazonRatings_L4_H16_epsna_s0,AmazonRatings,gcn,4,16,na,,,,0,0.3653
AmazonRatings_L4_H16_epsna_s1,AmazonRatings,gcn,4,16,na,,,,1,0.3653
AmazonRatings_L4_H16_epsna_s2,AmazonRatings,gcn,4,16,na,,,,2,0.3653
AmazonRatings_L4_H32_epsna_s0,AmazonRatings,gcn,4,32,na,,,,0,0.4273
AmazonRatings_L4_H32_epsna_s1,AmazonRatings,gcn,4,32,na,,,,1,0.4322
AmazonRatings_L4_H32_epsna_s2,AmazonRatings,gcn,4,32,na,,,,2,0.4302
AmazonRatings_L4_H64_epsna_s0,AmazonRatings,gcn,4,64,na,,,,0,0.4298
AmazonRatings_L4_H64_epsna_s1,AmazonRatings,gcn,4,64,na,,,,1,0.3653
AmazonRatings_L4_H64_epsna_s2,AmazonRatings,gcn,4,64,na,,,,2,0.4302
Minesweeper_L2_H16_epsna_s0,Minesweeper,gcn,2,16,na,,,,0,0.7960
Minesweeper_L2_H16_epsna_s1,Minesweeper,gcn,2,16,na,,,,1,0.7960
Minesweeper_L2_H16_epsna_s2,Minesweeper,gcn,2,16,na,,,,2,0.7960
Minesweeper_L2_H32_epsna_s0,Minesweeper,gcn,2,32,na,,,,0,0.7960
Minesweeper_L2_H32_epsna_s1,Minesweeper,gcn,2,32,na,,,,1,0.7960
Minesweeper_L2_H32_epsna_s2,Minesweeper,gcn,2,32,na,,,,2,0.7960
Minesweeper_L2_H64_epsna_s0,Minesweeper,gcn,2,64,na,,,,0,0.7960
Minesweeper_L2_H64_epsna_s1,Minesweeper,gcn,2,64,na,,,,1,0.7960
Minesweeper_L2_H64_epsna_s2,Minesweeper,gcn,2,64,na,,,,2,0.7960
Minesweeper_L3_H16_epsna_s0,Minesweeper,gcn,3,16,na,,,,0,0.7960
Minesweeper_L3_H16_epsna_s1,Minesweeper,gcn,3,16,na,,,,1,0.7960
Minesweeper_L3_H16_epsna_s2,Minesweeper,gcn,3,16,na,,,,2,0.7960
Minesweeper_L3_H32_epsna_s0,Minesweeper,gcn,3,32,na,,,,0,0.7960
Minesweeper_L3_H32_epsna_s1,Minesweeper,gcn,3,32,na,,,,1,0.7960
Minesweeper_L3_H32_epsna_s2,Minesweeper,gcn,3,32,na,,,,2,0.7960
Minesweeper_L3_H64_epsna_s0,Minesweeper,gcn,3,64,na,,,,0,0.7960
Minesweeper_L3_H64_epsna_s1,Minesweeper,gcn,3,64,na,,,,1,0.7960
Minesweeper_L3_H64_epsna_s2,Minesweeper,gcn,3,64,na,,,,2,0.7960
Minesweeper_L4_H16_epsna_s0,Minesweeper,gcn,4,16,na,,,,0,0.7960
Minesweeper_L4_H16_epsna_s1,Minesweeper,gcn,4,16,na,,,,1,0.7960
Minesweeper_L4_H16_epsna_s2,Minesweeper,gcn,4,16,na,,,,2,0.7960
Minesweeper_L4_H32_epsna_s0,Minesweeper,gcn,4,32,na,,,,0,0.7960
Minesweeper_L4_H32_epsna_s1,Minesweeper,gcn,4,32,na,,,,1,0.7960
Minesweeper_L4_H32_epsna_s2,Minesweeper,gcn,4,32,na,,,,2,0.7960
Minesweeper_L4_H64_epsna_s0,Minesweeper,gcn,4,64,na,,,,0,0.7960
Minesweeper_L4_H64_epsna_s1,Minesweeper,gcn,4,64,na,,,,1,0.7960
Minesweeper_L4_H64_epsna_s2,Minesweeper,gcn,4,64,na,,,,2,0.7960
Tolokers_L2_H16_epsna_s0,Tolokers,gcn,2,16,na,,,,0,0.7876
Tolokers_L2_H16_epsna_s1,Tolokers,gcn,2,16,na,,,,1,0.7876
Tolokers_L2_H16_epsna_s2,Tolokers,gcn,2,16,na,,,,2,0.7876
Tolokers_L2_H32_epsna_s0,Tolokers,gcn,2,32,na,,,,0,0.7876
Tolokers_L2_H32_epsna_s1,Tolokers,gcn,2,32,na,,,,1,0.7876
Tolokers_L2_H32_epsna_s2,Tolokers,gcn,2,32,na,,,,2,0.7876
Tolokers_L2_H64_epsna_s0,Tolokers,gcn,2,64,na,,,,0,0.7876
Tolokers_L2_H64_epsna_s1,Tolokers,gcn,2,64,na,,,,1,0.7876
Tolokers_L2_H64_epsna_s2,Tolokers,gcn,2,64,na,,,,2,0.7876
Tolokers_L3_H16_epsna_s0,Tolokers,gcn,3,16,na,,,,0,0.7884
Tolokers_L3_H16_epsna_s1,Tolokers,gcn,3,16,na,,,,1,0.7876
Tolokers_L3_H16_epsna_s2,Tolokers,gcn,3,16,na,,,,2,0.7876
Tolokers_L3_H32_epsna_s0,Tolokers,gcn,3,32,na,,,,0,0.7876
Tolokers_L3_H32_epsna_s1,Tolokers,gcn,3,32,na,,,,1,0.7876
Tolokers_L3_H32_epsna_s2,Tolokers,gcn,3,32,na,,,,2,0.7876
Tolokers_L3_H64_epsna_s0,Tolokers,gcn,3,64,na,,,,0,0.7876
Tolokers_L3_H64_epsna_s1,Tolokers,gcn,3,64,na,,,,1,0.7876
Tolokers_L3_H64_epsna_s2,Tolokers,gcn,3,64,na,,,,2,0.7893
Tolokers_L4_H16_epsna_s0,Tolokers,gcn,4,16,na,,,,0,0.7876
Tolokers_L4_H16_epsna_s1,Tolokers,gcn,4,16,na,,,,1,0.7876
Tolokers_L4_H16_epsna_s2,Tolokers,gcn,4,16,na,,,,2,0.7876
Tolokers_L4_H32_epsna_s0,Tolokers,gcn,4,32,na,,,,0,0.7876
Tolokers_L4_H32_epsna_s1,Tolokers,gcn,4,32,na,,,,1,0.7876
Tolokers_L4_H32_epsna_s2,Tolokers,gcn,4,32,na,,,,2,0.7876
Tolokers_L4_H64_epsna_s0,Tolokers,gcn,4,64,na,,,,0,0.7876
Tolokers_L4_H64_epsna_s1,Tolokers,gcn,4,64,na,,,,1,0.7876
Tolokers_L4_H64_epsna_s2,Tolokers,gcn,4,64,na,,,,2,0.7876
