dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,9,0.9552645683288574,0.9541984796524048,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,0,0.9571740031242371,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,1,0.9555373787879944,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,2,0.9533551335334778,0.9547437429428101,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,3,0.950900137424469,0.9490185379981995,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,4,0.9577195644378662,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,5,0.957446813583374,0.955561637878418,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,6,0.9563556909561157,0.9561068415641785,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,7,0.9528095722198486,0.9550163745880127,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,8,0.9560829401016235,0.9531079530715942,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.09000000000000019,9,0.9563556909561157,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,0,0.9563556909561157,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,1,0.9569012522697449,0.9536532163619995,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,2,0.9536279439926147,0.9577426314353943,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,3,0.9528095722198486,0.9503816962242126,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,4,0.9582651257514954,0.9547437429428101,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,5,0.9579923748970032,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,6,0.9566285014152527,0.9541984796524048,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,7,0.9514456987380981,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,8,0.9558101296424866,0.9531079530715942,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.009999999999999787,9,0.9552645683288574,0.9506543278694153,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,0,0.957446813583374,0.951744794845581,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,1,0.9566285014152527,0.9547437429428101,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,2,0.9528095722198486,0.9550163745880127,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,3,0.9517185091972351,0.9511995911598206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,4,0.957446813583374,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,5,0.9577195644378662,0.9541984796524048,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,6,0.9560829401016235,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,7,0.9536279439926147,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,8,0.9563556909561157,0.9514721632003784,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.10999999999999965,9,0.9558101296424866,0.9520174264907837,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,0,0.9566285014152527,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,1,0.9563556909561157,0.9539258480072021,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,2,0.9539006948471069,0.9552890062332153,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,3,0.9522640705108643,0.951744794845581,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,4,0.9596289992332458,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,5,0.9577195644378662,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,6,0.9555373787879944,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,7,0.9503546357154846,0.9539258480072021,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
