id,dataset,model,depth,hidden,eps,seed,test_acc
Chameleon_L4_H64_eps0.1_s2,Chameleon,fagcn,4,64,0.1,2,0.4101
Chameleon_L4_H64_eps0.3_s0,Chameleon,fagcn,4,64,0.3,0,0.5461
Chameleon_L4_H64_eps0.3_s1,Chameleon,fagcn,4,64,0.3,1,0.4781
Chameleon_L4_H64_eps0.3_s2,Chameleon,fagcn,4,64,0.3,2,0.4693
Chameleon_L4_H64_eps0.5_s0,Chameleon,fagcn,4,64,0.5,0,0.5285
Chameleon_L4_H64_eps0.5_s1,Chameleon,fagcn,4,64,0.5,1,0.4693
Chameleon_L4_H64_eps0.5_s2,Chameleon,fagcn,4,64,0.5,2,0.4671
CiteSeer_L2_H16_eps0.1_s0,CiteSeer,fagcn,2,16,0.1,0,0.7628
CiteSeer_L2_H16_eps0.1_s1,CiteSeer,fagcn,2,16,0.1,1,0.7628
CiteSeer_L2_H16_eps0.1_s2,CiteSeer,fagcn,2,16,0.1,2,0.7718
CiteSeer_L2_H16_eps0.3_s0,CiteSeer,fagcn,2,16,0.3,0,0.7583
CiteSeer_L2_H16_eps0.3_s1,CiteSeer,fagcn,2,16,0.3,1,0.7838
CiteSeer_L2_H16_eps0.3_s2,CiteSeer,fagcn,2,16,0.3,2,0.7613
CiteSeer_L2_H16_eps0.5_s0,CiteSeer,fagcn,2,16,0.5,0,0.7523
CiteSeer_L2_H16_eps0.5_s1,CiteSeer,fagcn,2,16,0.5,1,0.7613
CiteSeer_L2_H16_eps0.5_s2,CiteSeer,fagcn,2,16,0.5,2,0.7868
CiteSeer_L2_H32_eps0.1_s0,CiteSeer,fagcn,2,32,0.1,0,0.7673
CiteSeer_L2_H32_eps0.1_s1,CiteSeer,fagcn,2,32,0.1,1,0.7703
CiteSeer_L2_H32_eps0.1_s2,CiteSeer,fagcn,2,32,0.1,2,0.7598
CiteSeer_L2_H32_eps0.3_s0,CiteSeer,fagcn,2,32,0.3,0,0.7538
CiteSeer_L2_H32_eps0.3_s1,CiteSeer,fagcn,2,32,0.3,1,0.7628
CiteSeer_L2_H32_eps0.3_s2,CiteSeer,fagcn,2,32,0.3,2,0.7613
CiteSeer_L2_H32_eps0.5_s0,CiteSeer,fagcn,2,32,0.5,0,0.7568
CiteSeer_L2_H32_eps0.5_s1,CiteSeer,fagcn,2,32,0.5,1,0.7658
CiteSeer_L2_H32_eps0.5_s2,CiteSeer,fagcn,2,32,0.5,2,0.7508
CiteSeer_L2_H64_eps0.1_s0,CiteSeer,fagcn,2,64,0.1,0,0.7658
CiteSeer_L2_H64_eps0.1_s1,CiteSeer,fagcn,2,64,0.1,1,0.7658
CiteSeer_L2_H64_eps0.1_s2,CiteSeer,fagcn,2,64,0.1,2,0.7688
CiteSeer_L2_H64_eps0.3_s0,CiteSeer,fagcn,2,64,0.3,0,0.7823
CiteSeer_L2_H64_eps0.3_s1,CiteSeer,fagcn,2,64,0.3,1,0.7658
CiteSeer_L2_H64_eps0.3_s2,CiteSeer,fagcn,2,64,0.3,2,0.7703
CiteSeer_L2_H64_eps0.5_s0,CiteSeer,fagcn,2,64,0.5,0,0.7598
CiteSeer_L2_H64_eps0.5_s1,CiteSeer,fagcn,2,64,0.5,1,0.7718
CiteSeer_L2_H64_eps0.5_s2,CiteSeer,fagcn,2,64,0.5,2,0.7598
CiteSeer_L3_H16_eps0.1_s0,CiteSeer,fagcn,3,16,0.1,0,0.7643
CiteSeer_L3_H16_eps0.1_s1,CiteSeer,fagcn,3,16,0.1,1,0.7583
CiteSeer_L3_H16_eps0.1_s2,CiteSeer,fagcn,3,16,0.1,2,0.7748
CiteSeer_L3_H16_eps0.3_s0,CiteSeer,fagcn,3,16,0.3,0,0.7523
CiteSeer_L3_H16_eps0.3_s1,CiteSeer,fagcn,3,16,0.3,1,0.7688
CiteSeer_L3_H16_eps0.3_s2,CiteSeer,fagcn,3,16,0.3,2,0.7748
CiteSeer_L3_H16_eps0.5_s0,CiteSeer,fagcn,3,16,0.5,0,0.7402
CiteSeer_L3_H16_eps0.5_s1,CiteSeer,fagcn,3,16,0.5,1,0.7598
CiteSeer_L3_H16_eps0.5_s2,CiteSeer,fagcn,3,16,0.5,2,0.7688
CiteSeer_L3_H32_eps0.1_s0,CiteSeer,fagcn,3,32,0.1,0,0.7733
CiteSeer_L3_H32_eps0.1_s1,CiteSeer,fagcn,3,32,0.1,1,0.7673
CiteSeer_L3_H32_eps0.1_s2,CiteSeer,fagcn,3,32,0.1,2,0.7673
CiteSeer_L3_H32_eps0.3_s0,CiteSeer,fagcn,3,32,0.3,0,0.7628
CiteSeer_L3_H32_eps0.3_s1,CiteSeer,fagcn,3,32,0.3,1,0.7793
CiteSeer_L3_H32_eps0.3_s2,CiteSeer,fagcn,3,32,0.3,2,0.7703
CiteSeer_L3_H32_eps0.5_s0,CiteSeer,fagcn,3,32,0.5,0,0.7628
CiteSeer_L3_H32_eps0.5_s1,CiteSeer,fagcn,3,32,0.5,1,0.7763
CiteSeer_L3_H32_eps0.5_s2,CiteSeer,fagcn,3,32,0.5,2,0.7823
CiteSeer_L3_H64_eps0.1_s0,CiteSeer,fagcn,3,64,0.1,0,0.7538
CiteSeer_L3_H64_eps0.1_s1,CiteSeer,fagcn,3,64,0.1,1,0.7462
CiteSeer_L3_H64_eps0.1_s2,CiteSeer,fagcn,3,64,0.1,2,0.7628
CiteSeer_L3_H64_eps0.3_s0,CiteSeer,fagcn,3,64,0.3,0,0.7583
CiteSeer_L3_H64_eps0.3_s1,CiteSeer,fagcn,3,64,0.3,1,0.7733
CiteSeer_L3_H64_eps0.3_s2,CiteSeer,fagcn,3,64,0.3,2,0.7658
CiteSeer_L3_H64_eps0.5_s0,CiteSeer,fagcn,3,64,0.5,0,0.7628
CiteSeer_L3_H64_eps0.5_s1,CiteSeer,fagcn,3,64,0.5,1,0.7673
CiteSeer_L3_H64_eps0.5_s2,CiteSeer,fagcn,3,64,0.5,2,0.7568
CiteSeer_L4_H16_eps0.1_s0,CiteSeer,fagcn,4,16,0.1,0,0.7598
CiteSeer_L4_H16_eps0.1_s1,CiteSeer,fagcn,4,16,0.1,1,0.7688
CiteSeer_L4_H16_eps0.1_s2,CiteSeer,fagcn,4,16,0.1,2,0.7613
CiteSeer_L4_H16_eps0.3_s0,CiteSeer,fagcn,4,16,0.3,0,0.7553
CiteSeer_L4_H16_eps0.3_s1,CiteSeer,fagcn,4,16,0.3,1,0.7703
CiteSeer_L4_H16_eps0.3_s2,CiteSeer,fagcn,4,16,0.3,2,0.7688
CiteSeer_L4_H16_eps0.5_s0,CiteSeer,fagcn,4,16,0.5,0,0.7673
CiteSeer_L4_H16_eps0.5_s1,CiteSeer,fagcn,4,16,0.5,1,0.7658
CiteSeer_L4_H16_eps0.5_s2,CiteSeer,fagcn,4,16,0.5,2,0.7718
CiteSeer_L4_H32_eps0.1_s0,CiteSeer,fagcn,4,32,0.1,0,0.7643
CiteSeer_L4_H32_eps0.1_s1,CiteSeer,fagcn,4,32,0.1,1,0.7658
CiteSeer_L4_H32_eps0.1_s2,CiteSeer,fagcn,4,32,0.1,2,0.7583
CiteSeer_L4_H32_eps0.3_s0,CiteSeer,fagcn,4,32,0.3,0,0.7613
CiteSeer_L4_H32_eps0.3_s1,CiteSeer,fagcn,4,32,0.3,1,0.7793
CiteSeer_L4_H32_eps0.3_s2,CiteSeer,fagcn,4,32,0.3,2,0.7718
CiteSeer_L4_H32_eps0.5_s0,CiteSeer,fagcn,4,32,0.5,0,0.7538
CiteSeer_L4_H32_eps0.5_s1,CiteSeer,fagcn,4,32,0.5,1,0.7718
CiteSeer_L4_H32_eps0.5_s2,CiteSeer,fagcn,4,32,0.5,2,0.7613
CiteSeer_L4_H64_eps0.1_s0,CiteSeer,fagcn,4,64,0.1,0,0.7598
CiteSeer_L4_H64_eps0.1_s1,CiteSeer,fagcn,4,64,0.1,1,0.7808
CiteSeer_L4_H64_eps0.1_s2,CiteSeer,fagcn,4,64,0.1,2,0.7748
CiteSeer_L4_H64_eps0.3_s0,CiteSeer,fagcn,4,64,0.3,0,0.7643
CiteSeer_L4_H64_eps0.3_s1,CiteSeer,fagcn,4,64,0.3,1,0.7703
CiteSeer_L4_H64_eps0.3_s2,CiteSeer,fagcn,4,64,0.3,2,0.7583
CiteSeer_L4_H64_eps0.5_s0,CiteSeer,fagcn,4,64,0.5,0,0.7598
CiteSeer_L4_H64_eps0.5_s1,CiteSeer,fagcn,4,64,0.5,1,0.7568
CiteSeer_L4_H64_eps0.5_s2,CiteSeer,fagcn,4,64,0.5,2,0.7462
Computers_L2_H16_eps0.1_s0,Computers,fagcn,2,16,0.1,0,0.8535
Computers_L2_H16_eps0.1_s1,Computers,fagcn,2,16,0.1,1,0.3719
Computers_L2_H16_eps0.1_s2,Computers,fagcn,2,16,0.1,2,0.8866
Computers_L2_H16_eps0.3_s0,Computers,fagcn,2,16,0.3,0,0.3744
Computers_L2_H16_eps0.3_s1,Computers,fagcn,2,16,0.3,1,0.3697
Computers_L2_H16_eps0.3_s2,Computers,fagcn,2,16,0.3,2,0.8779
Computers_L2_H16_eps0.5_s0,Computers,fagcn,2,16,0.5,0,0.3748
Computers_L2_H16_eps0.5_s1,Computers,fagcn,2,16,0.5,1,0.3704
Computers_L2_H16_eps0.5_s2,Computers,fagcn,2,16,0.5,2,0.8659
Computers_L2_H32_eps0.1_s0,Computers,fagcn,2,32,0.1,0,0.8848
Computers_L2_H32_eps0.1_s1,Computers,fagcn,2,32,0.1,1,0.7866
Computers_L2_H32_eps0.1_s2,Computers,fagcn,2,32,0.1,2,0.8361
Computers_L2_H32_eps0.3_s0,Computers,fagcn,2,32,0.3,0,0.8673
Computers_L2_H32_eps0.3_s1,Computers,fagcn,2,32,0.3,1,0.8146
Computers_L2_H32_eps0.3_s2,Computers,fagcn,2,32,0.3,2,0.8968
Computers_L2_H32_eps0.5_s0,Computers,fagcn,2,32,0.5,0,0.3748
Computers_L2_H32_eps0.5_s1,Computers,fagcn,2,32,0.5,1,0.6641
Computers_L2_H32_eps0.5_s2,Computers,fagcn,2,32,0.5,2,0.8819
Computers_L2_H64_eps0.1_s0,Computers,fagcn,2,64,0.1,0,0.9033
Computers_L2_H64_eps0.1_s1,Computers,fagcn,2,64,0.1,1,0.9015
Computers_L2_H64_eps0.1_s2,Computers,fagcn,2,64,0.1,2,0.8390
Computers_L2_H64_eps0.3_s0,Computers,fagcn,2,64,0.3,0,0.9106
Computers_L2_H64_eps0.3_s1,Computers,fagcn,2,64,0.3,1,0.9040
Computers_L2_H64_eps0.3_s2,Computers,fagcn,2,64,0.3,2,0.3770
Computers_L2_H64_eps0.5_s0,Computers,fagcn,2,64,0.5,0,0.9055
Computers_L2_H64_eps0.5_s1,Computers,fagcn,2,64,0.5,1,0.8960
Computers_L2_H64_eps0.5_s2,Computers,fagcn,2,64,0.5,2,0.8964
Computers_L3_H16_eps0.1_s0,Computers,fagcn,3,16,0.1,0,0.1498
Computers_L3_H16_eps0.1_s1,Computers,fagcn,3,16,0.1,1,0.8695
Computers_L3_H16_eps0.1_s2,Computers,fagcn,3,16,0.1,2,0.8604
Computers_L3_H16_eps0.3_s0,Computers,fagcn,3,16,0.3,0,0.8222
Computers_L3_H16_eps0.3_s1,Computers,fagcn,3,16,0.3,1,0.8822
Computers_L3_H16_eps0.3_s2,Computers,fagcn,3,16,0.3,2,0.7586
Computers_L3_H16_eps0.5_s0,Computers,fagcn,3,16,0.5,0,0.1767
Computers_L3_H16_eps0.5_s1,Computers,fagcn,3,16,0.5,1,0.3708
Computers_L3_H16_eps0.5_s2,Computers,fagcn,3,16,0.5,2,0.7103
Computers_L3_H32_eps0.1_s0,Computers,fagcn,3,32,0.1,0,0.8891
Computers_L3_H32_eps0.1_s1,Computers,fagcn,3,32,0.1,1,0.8637
Computers_L3_H32_eps0.1_s2,Computers,fagcn,3,32,0.1,2,0.8684
Computers_L3_H32_eps0.3_s0,Computers,fagcn,3,32,0.3,0,0.9077
Computers_L3_H32_eps0.3_s1,Computers,fagcn,3,32,0.3,1,0.8902
Computers_L3_H32_eps0.3_s2,Computers,fagcn,3,32,0.3,2,0.8840
Computers_L3_H32_eps0.5_s0,Computers,fagcn,3,32,0.5,0,0.9015
Computers_L3_H32_eps0.5_s1,Computers,fagcn,3,32,0.5,1,0.8859
Computers_L3_H32_eps0.5_s2,Computers,fagcn,3,32,0.5,2,0.8760
Computers_L3_H64_eps0.1_s0,Computers,fagcn,3,64,0.1,0,0.8339
Computers_L3_H64_eps0.1_s1,Computers,fagcn,3,64,0.1,1,0.7034
Computers_L3_H64_eps0.1_s2,Computers,fagcn,3,64,0.1,2,0.8968
Computers_L3_H64_eps0.3_s0,Computers,fagcn,3,64,0.3,0,0.8884
Computers_L3_H64_eps0.3_s1,Computers,fagcn,3,64,0.3,1,0.8833
Computers_L3_H64_eps0.3_s2,Computers,fagcn,3,64,0.3,2,0.9069
Computers_L3_H64_eps0.5_s0,Computers,fagcn,3,64,0.5,0,0.8909
Computers_L3_H64_eps0.5_s1,Computers,fagcn,3,64,0.5,1,0.8949
Computers_L3_H64_eps0.5_s2,Computers,fagcn,3,64,0.5,2,0.9019
Computers_L4_H16_eps0.1_s0,Computers,fagcn,4,16,0.1,0,0.7477
Computers_L4_H16_eps0.1_s1,Computers,fagcn,4,16,0.1,1,0.3671
Computers_L4_H16_eps0.1_s2,Computers,fagcn,4,16,0.1,2,0.8691
Computers_L4_H16_eps0.3_s0,Computers,fagcn,4,16,0.3,0,0.3740
Computers_L4_H16_eps0.3_s1,Computers,fagcn,4,16,0.3,1,0.3715
Computers_L4_H16_eps0.3_s2,Computers,fagcn,4,16,0.3,2,0.8731
Computers_L4_H16_eps0.5_s0,Computers,fagcn,4,16,0.5,0,0.3748
Computers_L4_H16_eps0.5_s1,Computers,fagcn,4,16,0.5,1,0.3715
Computers_L4_H16_eps0.5_s2,Computers,fagcn,4,16,0.5,2,0.7626
Computers_L4_H32_eps0.1_s0,Computers,fagcn,4,32,0.1,0,0.8710
Computers_L4_H32_eps0.1_s1,Computers,fagcn,4,32,0.1,1,0.8699
Computers_L4_H32_eps0.1_s2,Computers,fagcn,4,32,0.1,2,0.8640
Computers_L4_H32_eps0.3_s0,Computers,fagcn,4,32,0.3,0,0.8964
Computers_L4_H32_eps0.3_s1,Computers,fagcn,4,32,0.3,1,0.8920
Computers_L4_H32_eps0.3_s2,Computers,fagcn,4,32,0.3,2,0.8673
Computers_L4_H32_eps0.5_s0,Computers,fagcn,4,32,0.5,0,0.8939
Computers_L4_H32_eps0.5_s1,Computers,fagcn,4,32,0.5,1,0.8884
Computers_L4_H32_eps0.5_s2,Computers,fagcn,4,32,0.5,2,0.8746
Computers_L4_H64_eps0.1_s0,Computers,fagcn,4,64,0.1,0,0.8891
Computers_L4_H64_eps0.1_s1,Computers,fagcn,4,64,0.1,1,0.8568
Computers_L4_H64_eps0.1_s2,Computers,fagcn,4,64,0.1,2,0.8757
Computers_L4_H64_eps0.3_s0,Computers,fagcn,4,64,0.3,0,0.9048
Computers_L4_H64_eps0.3_s1,Computers,fagcn,4,64,0.3,1,0.8989
Computers_L4_H64_eps0.3_s2,Computers,fagcn,4,64,0.3,2,0.9044
Computers_L4_H64_eps0.5_s0,Computers,fagcn,4,64,0.5,0,0.8931
Computers_L4_H64_eps0.5_s1,Computers,fagcn,4,64,0.5,1,0.8924
Computers_L4_H64_eps0.5_s2,Computers,fagcn,4,64,0.5,2,0.8979
CS_L2_H16_eps0.1_s0,CS,fagcn,2,16,0.1,0,0.9444
CS_L2_H16_eps0.1_s1,CS,fagcn,2,16,0.1,1,0.9395
CS_L2_H16_eps0.1_s2,CS,fagcn,2,16,0.1,2,0.9389
CS_L2_H16_eps0.3_s0,CS,fagcn,2,16,0.3,0,0.9487
CS_L2_H16_eps0.3_s1,CS,fagcn,2,16,0.3,1,0.9482
CS_L2_H16_eps0.3_s2,CS,fagcn,2,16,0.3,2,0.9507
CS_L2_H16_eps0.5_s0,CS,fagcn,2,16,0.5,0,0.9531
CS_L2_H16_eps0.5_s1,CS,fagcn,2,16,0.5,1,0.9517
CS_L2_H16_eps0.5_s2,CS,fagcn,2,16,0.5,2,0.9539
CS_L2_H32_eps0.1_s0,CS,fagcn,2,32,0.1,0,0.9441
CS_L2_H32_eps0.1_s1,CS,fagcn,2,32,0.1,1,0.9406
CS_L2_H32_eps0.1_s2,CS,fagcn,2,32,0.1,2,0.9408
CS_L2_H32_eps0.3_s0,CS,fagcn,2,32,0.3,0,0.9487
CS_L2_H32_eps0.3_s1,CS,fagcn,2,32,0.3,1,0.9493
CS_L2_H32_eps0.3_s2,CS,fagcn,2,32,0.3,2,0.9501
CS_L2_H32_eps0.5_s0,CS,fagcn,2,32,0.5,0,0.9539
CS_L2_H32_eps0.5_s1,CS,fagcn,2,32,0.5,1,0.9517
CS_L2_H32_eps0.5_s2,CS,fagcn,2,32,0.5,2,0.9545
CS_L2_H64_eps0.1_s0,CS,fagcn,2,64,0.1,0,0.9438
CS_L2_H64_eps0.1_s1,CS,fagcn,2,64,0.1,1,0.9419
CS_L2_H64_eps0.1_s2,CS,fagcn,2,64,0.1,2,0.9419
CS_L2_H64_eps0.3_s0,CS,fagcn,2,64,0.3,0,0.9490
CS_L2_H64_eps0.3_s1,CS,fagcn,2,64,0.3,1,0.9534
CS_L2_H64_eps0.3_s2,CS,fagcn,2,64,0.3,2,0.9523
CS_L2_H64_eps0.5_s0,CS,fagcn,2,64,0.5,0,0.9547
CS_L2_H64_eps0.5_s1,CS,fagcn,2,64,0.5,1,0.9577
CS_L2_H64_eps0.5_s2,CS,fagcn,2,64,0.5,2,0.9567
CS_L3_H16_eps0.1_s0,CS,fagcn,3,16,0.1,0,0.9286
CS_L3_H16_eps0.1_s1,CS,fagcn,3,16,0.1,1,0.9362
CS_L3_H16_eps0.1_s2,CS,fagcn,3,16,0.1,2,0.9357
CS_L3_H16_eps0.3_s0,CS,fagcn,3,16,0.3,0,0.9468
CS_L3_H16_eps0.3_s1,CS,fagcn,3,16,0.3,1,0.9444
CS_L3_H16_eps0.3_s2,CS,fagcn,3,16,0.3,2,0.9460
CS_L3_H16_eps0.5_s0,CS,fagcn,3,16,0.5,0,0.9449
CS_L3_H16_eps0.5_s1,CS,fagcn,3,16,0.5,1,0.9493
CS_L3_H16_eps0.5_s2,CS,fagcn,3,16,0.5,2,0.9498
CS_L3_H32_eps0.1_s0,CS,fagcn,3,32,0.1,0,0.9403
CS_L3_H32_eps0.1_s1,CS,fagcn,3,32,0.1,1,0.9343
CS_L3_H32_eps0.1_s2,CS,fagcn,3,32,0.1,2,0.9387
CS_L3_H32_eps0.3_s0,CS,fagcn,3,32,0.3,0,0.9452
CS_L3_H32_eps0.3_s1,CS,fagcn,3,32,0.3,1,0.9460
CS_L3_H32_eps0.3_s2,CS,fagcn,3,32,0.3,2,0.9512
CS_L3_H32_eps0.5_s0,CS,fagcn,3,32,0.5,0,0.9512
CS_L3_H32_eps0.5_s1,CS,fagcn,3,32,0.5,1,0.9498
CS_L3_H32_eps0.5_s2,CS,fagcn,3,32,0.5,2,0.9537
CS_L3_H64_eps0.1_s0,CS,fagcn,3,64,0.1,0,0.9406
CS_L3_H64_eps0.1_s1,CS,fagcn,3,64,0.1,1,0.9310
CS_L3_H64_eps0.1_s2,CS,fagcn,3,64,0.1,2,0.9381
CS_L3_H64_eps0.3_s0,CS,fagcn,3,64,0.3,0,0.9498
CS_L3_H64_eps0.3_s1,CS,fagcn,3,64,0.3,1,0.9430
CS_L3_H64_eps0.3_s2,CS,fagcn,3,64,0.3,2,0.9537
CS_L3_H64_eps0.5_s0,CS,fagcn,3,64,0.5,0,0.9558
CS_L3_H64_eps0.5_s1,CS,fagcn,3,64,0.5,1,0.9550
CS_L3_H64_eps0.5_s2,CS,fagcn,3,64,0.5,2,0.9624
CS_L4_H16_eps0.1_s0,CS,fagcn,4,16,0.1,0,0.9340
CS_L4_H16_eps0.1_s1,CS,fagcn,4,16,0.1,1,0.9209
CS_L4_H16_eps0.1_s2,CS,fagcn,4,16,0.1,2,0.9359
CS_L4_H16_eps0.3_s0,CS,fagcn,4,16,0.3,0,0.9455
CS_L4_H16_eps0.3_s1,CS,fagcn,4,16,0.3,1,0.9417
CS_L4_H16_eps0.3_s2,CS,fagcn,4,16,0.3,2,0.9457
CS_L4_H16_eps0.5_s0,CS,fagcn,4,16,0.5,0,0.9501
CS_L4_H16_eps0.5_s1,CS,fagcn,4,16,0.5,1,0.9479
CS_L4_H16_eps0.5_s2,CS,fagcn,4,16,0.5,2,0.9479
CS_L4_H32_eps0.1_s0,CS,fagcn,4,32,0.1,0,0.9392
CS_L4_H32_eps0.1_s1,CS,fagcn,4,32,0.1,1,0.9318
CS_L4_H32_eps0.1_s2,CS,fagcn,4,32,0.1,2,0.9340
CS_L4_H32_eps0.3_s0,CS,fagcn,4,32,0.3,0,0.9474
CS_L4_H32_eps0.3_s1,CS,fagcn,4,32,0.3,1,0.9471
CS_L4_H32_eps0.3_s2,CS,fagcn,4,32,0.3,2,0.9556
CS_L4_H32_eps0.5_s0,CS,fagcn,4,32,0.5,0,0.9501
CS_L4_H32_eps0.5_s1,CS,fagcn,4,32,0.5,1,0.9517
CS_L4_H32_eps0.5_s2,CS,fagcn,4,32,0.5,2,0.9580
CS_L4_H64_eps0.1_s0,CS,fagcn,4,64,0.1,0,0.9411
CS_L4_H64_eps0.1_s1,CS,fagcn,4,64,0.1,1,0.9359
CS_L4_H64_eps0.1_s2,CS,fagcn,4,64,0.1,2,0.9354
CS_L4_H64_eps0.3_s0,CS,fagcn,4,64,0.3,0,0.9520
CS_L4_H64_eps0.3_s1,CS,fagcn,4,64,0.3,1,0.9490
CS_L4_H64_eps0.3_s2,CS,fagcn,4,64,0.3,2,0.9466
CS_L4_H64_eps0.5_s0,CS,fagcn,4,64,0.5,0,0.9526
CS_L4_H64_eps0.5_s1,CS,fagcn,4,64,0.5,1,0.9534
CS_L4_H64_eps0.5_s2,CS,fagcn,4,64,0.5,2,0.9512
Cornell_L2_H16_eps0.1_s0,Cornell,fagcn,2,16,0.1,0,0.4737
Cornell_L2_H16_eps0.1_s1,Cornell,fagcn,2,16,0.1,1,0.5263
Cornell_L2_H16_eps0.1_s2,Cornell,fagcn,2,16,0.1,2,0.4737
Cornell_L2_H16_eps0.3_s0,Cornell,fagcn,2,16,0.3,0,0.8421
Cornell_L2_H16_eps0.3_s1,Cornell,fagcn,2,16,0.3,1,0.6842
Cornell_L2_H16_eps0.3_s2,Cornell,fagcn,2,16,0.3,2,0.6053
Cornell_L2_H16_eps0.5_s0,Cornell,fagcn,2,16,0.5,0,0.8158
Cornell_L2_H16_eps0.5_s1,Cornell,fagcn,2,16,0.5,1,0.7105
Cornell_L2_H16_eps0.5_s2,Cornell,fagcn,2,16,0.5,2,0.7105
Cornell_L2_H32_eps0.1_s0,Cornell,fagcn,2,32,0.1,0,0.6842
Cornell_L2_H32_eps0.1_s1,Cornell,fagcn,2,32,0.1,1,0.5000
Cornell_L2_H32_eps0.1_s2,Cornell,fagcn,2,32,0.1,2,0.5526
Cornell_L2_H32_eps0.3_s0,Cornell,fagcn,2,32,0.3,0,0.7105
Cornell_L2_H32_eps0.3_s1,Cornell,fagcn,2,32,0.3,1,0.6316
Cornell_L2_H32_eps0.3_s2,Cornell,fagcn,2,32,0.3,2,0.7368
Cornell_L2_H32_eps0.5_s0,Cornell,fagcn,2,32,0.5,0,0.8421
Cornell_L2_H32_eps0.5_s1,Cornell,fagcn,2,32,0.5,1,0.7368
Cornell_L2_H32_eps0.5_s2,Cornell,fagcn,2,32,0.5,2,0.8158
Cornell_L2_H64_eps0.1_s0,Cornell,fagcn,2,64,0.1,0,0.7895
Cornell_L2_H64_eps0.1_s1,Cornell,fagcn,2,64,0.1,1,0.5263
Cornell_L2_H64_eps0.1_s2,Cornell,fagcn,2,64,0.1,2,0.5000
Cornell_L2_H64_eps0.3_s0,Cornell,fagcn,2,64,0.3,0,0.7632
Cornell_L2_H64_eps0.3_s1,Cornell,fagcn,2,64,0.3,1,0.6842
Cornell_L2_H64_eps0.3_s2,Cornell,fagcn,2,64,0.3,2,0.7105
Cornell_L2_H64_eps0.5_s0,Cornell,fagcn,2,64,0.5,0,0.7632
Cornell_L2_H64_eps0.5_s1,Cornell,fagcn,2,64,0.5,1,0.6579
Cornell_L2_H64_eps0.5_s2,Cornell,fagcn,2,64,0.5,2,0.7632
Cornell_L3_H16_eps0.1_s0,Cornell,fagcn,3,16,0.1,0,0.6842
Cornell_L3_H16_eps0.1_s1,Cornell,fagcn,3,16,0.1,1,0.4474
Cornell_L3_H16_eps0.1_s2,Cornell,fagcn,3,16,0.1,2,0.4737
Cornell_L3_H16_eps0.3_s0,Cornell,fagcn,3,16,0.3,0,0.7632
Cornell_L3_H16_eps0.3_s1,Cornell,fagcn,3,16,0.3,1,0.4737
Cornell_L3_H16_eps0.3_s2,Cornell,fagcn,3,16,0.3,2,0.6842
Cornell_L3_H16_eps0.5_s0,Cornell,fagcn,3,16,0.5,0,0.8158
Cornell_L3_H16_eps0.5_s1,Cornell,fagcn,3,16,0.5,1,0.7105
Cornell_L3_H16_eps0.5_s2,Cornell,fagcn,3,16,0.5,2,0.7105
Cornell_L3_H32_eps0.1_s0,Cornell,fagcn,3,32,0.1,0,0.7105
Cornell_L3_H32_eps0.1_s1,Cornell,fagcn,3,32,0.1,1,0.4211
Cornell_L3_H32_eps0.1_s2,Cornell,fagcn,3,32,0.1,2,0.5789
Cornell_L3_H32_eps0.3_s0,Cornell,fagcn,3,32,0.3,0,0.7895
Cornell_L3_H32_eps0.3_s1,Cornell,fagcn,3,32,0.3,1,0.7105
Cornell_L3_H32_eps0.3_s2,Cornell,fagcn,3,32,0.3,2,0.7632
Cornell_L3_H32_eps0.5_s0,Cornell,fagcn,3,32,0.5,0,0.7895
Cornell_L3_H32_eps0.5_s1,Cornell,fagcn,3,32,0.5,1,0.7105
Cornell_L3_H32_eps0.5_s2,Cornell,fagcn,3,32,0.5,2,0.8158
Cornell_L3_H64_eps0.1_s0,Cornell,fagcn,3,64,0.1,0,0.7105
Cornell_L3_H64_eps0.1_s1,Cornell,fagcn,3,64,0.1,1,0.6053
Cornell_L3_H64_eps0.1_s2,Cornell,fagcn,3,64,0.1,2,0.5526
Cornell_L3_H64_eps0.3_s0,Cornell,fagcn,3,64,0.3,0,0.7632
Cornell_L3_H64_eps0.3_s1,Cornell,fagcn,3,64,0.3,1,0.7368
Cornell_L3_H64_eps0.3_s2,Cornell,fagcn,3,64,0.3,2,0.7368
Cornell_L3_H64_eps0.5_s0,Cornell,fagcn,3,64,0.5,0,0.8158
Cornell_L3_H64_eps0.5_s1,Cornell,fagcn,3,64,0.5,1,0.7368
Cornell_L3_H64_eps0.5_s2,Cornell,fagcn,3,64,0.5,2,0.7632
Cornell_L4_H16_eps0.1_s0,Cornell,fagcn,4,16,0.1,0,0.7368
Cornell_L4_H16_eps0.1_s1,Cornell,fagcn,4,16,0.1,1,0.4211
Cornell_L4_H16_eps0.1_s2,Cornell,fagcn,4,16,0.1,2,0.4737
Cornell_L4_H16_eps0.3_s0,Cornell,fagcn,4,16,0.3,0,0.8158
Cornell_L4_H16_eps0.3_s1,Cornell,fagcn,4,16,0.3,1,0.6053
Cornell_L4_H16_eps0.3_s2,Cornell,fagcn,4,16,0.3,2,0.5789
Cornell_L4_H16_eps0.5_s0,Cornell,fagcn,4,16,0.5,0,0.8158
Cornell_L4_H16_eps0.5_s1,Cornell,fagcn,4,16,0.5,1,0.6579
Cornell_L4_H16_eps0.5_s2,Cornell,fagcn,4,16,0.5,2,0.7632
