dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,9,0.9699913263320923,0.9672463536262512,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,0,0.9660771489143372,0.9710144996643066,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,1,0.9685416221618652,0.9668115973472595,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,2,0.9699913263320923,0.9662318825721741,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,3,0.9689764976501465,0.9679710268974304,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,4,0.9657871723175049,0.9665217399597168,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,5,0.968251645565033,0.9685507416725159,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,6,0.9688315391540527,0.969565212726593,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,7,0.968251645565033,0.967391312122345,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,8,0.9668020009994507,0.969420313835144,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.19000000000000017,9,0.968686580657959,0.9652174115180969,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,0,0.9649173617362976,0.9702898263931274,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,1,0.9681066870689392,0.9665217399597168,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,2,0.9695563912391663,0.9653623104095459,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,3,0.96970134973526,0.9685507416725159,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,4,0.9654972553253174,0.9668115973472595,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,5,0.9679617285728455,0.9671014547348022,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,6,0.968686580657959,0.9698550701141357,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,7,0.968686580657959,0.967391312122345,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,8,0.967671811580658,0.9692753553390503,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.09000000000000019,9,0.9702812433242798,0.9682608842849731,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.009999999999999787,0,0.9653522968292236,0.9708695411682129,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.009999999999999787,1,0.9679617285728455,0.9652174115180969,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.009999999999999787,2,0.9702812433242798,0.9659420251846313,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.009999999999999787,3,0.9689764976501465,0.967536211013794,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
