dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
RomanEmpire,22662,65854,300,18,4,-0.99,-0.09000000000000019,8,0.6919682025909424,0.6921991109848022,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,-0.09000000000000019,9,0.7029126286506653,0.6853159070014954,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,0,0.7066196203231812,0.7098482251167297,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,1,0.6909090876579285,0.692905068397522,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,2,0.6916151642799377,0.6914930939674377,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,3,0.6992056369781494,0.7022590637207031,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,4,0.7062665224075317,0.6944934725761414,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,5,0.6947925686836243,0.7080833315849304,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,6,0.6969108581542969,0.6932580471038818,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,7,0.6988525986671448,0.7050829529762268,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,8,0.6976169347763062,0.6946699619293213,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.009999999999999787,9,0.7090908885002136,0.6943169832229614,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,0,0.7069726586341858,0.7080833315849304,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,1,0.7036187052726746,0.7042005062103271,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,2,0.6889673471450806,0.6902576684951782,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,3,0.7030891180038452,0.7047299742698669,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
