dataset,n_bins,metric_family,feature_index,component,bin_index,bin_left,bin_right,metric_value,num_nodes,num_edges,num_features,num_classes,homophily,label_scope,label_split_mode,label_train_r,label_seeds,label_seed_count,spectral_method,requested_device,compute_device,device_fallback_reason,chebyshev_order,chebyshev_jackson,lanczos_steps,lanczos_feature_probes,lanczos_seed
Minesweeper,9,label_slp,1,label_slp_mass,1,0.2222222222222222,0.4444444444444444,0.05552454949900456,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,2,label_slp_mass,2,0.4444444444444444,0.6666666666666666,0.06998894861275688,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,3,label_slp_mass,3,0.6666666666666666,0.8888888888888888,0.08933286908238584,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,4,label_slp_mass,4,0.8888888888888888,1.1111111111111112,0.281771659973951,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,5,label_slp_mass,5,1.1111111111111112,1.3333333333333333,0.30117646826172806,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,6,label_slp_mass,6,1.3333333333333333,1.5555555555555554,0.14412944671533218,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,7,label_slp_mass,7,1.5555555555555554,1.7777777777777777,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,label_slp,8,label_slp_mass,8,1.7777777777777777,2.0,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,0,feature_spectral_density,0,0.0,0.2222222222222222,0.36105396085263025,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,1,feature_spectral_density,1,0.2222222222222222,0.4444444444444444,0.3249600645141408,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,2,feature_spectral_density,2,0.4444444444444444,0.6666666666666666,0.35791041493388126,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,3,feature_spectral_density,3,0.6666666666666666,0.8888888888888888,0.47585068182625473,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,4,feature_spectral_density,4,0.8888888888888888,1.1111111111111112,1.3576533149414962,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,5,feature_spectral_density,5,1.1111111111111112,1.3333333333333333,1.5037491711702853,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,6,feature_spectral_density,6,1.3333333333333333,1.5555555555555554,0.7875988072982537,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,7,feature_spectral_density,7,1.5555555555555554,1.7777777777777777,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,feature_density,8,feature_spectral_density,8,1.7777777777777777,2.0,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,9,homophily,0,homophily,-1,nan,nan,0.5045445680618286,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,0,label_slp_mass,0,0.0,0.2,0.05156978394768129,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,1,label_slp_mass,1,0.2,0.4,0.05162487337571564,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,2,label_slp_mass,2,0.4,0.6000000000000001,0.05444404726047607,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,3,label_slp_mass,3,0.6000000000000001,0.8,0.08330680666925969,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,4,label_slp_mass,4,0.8,1.0,0.09087305676044008,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,5,label_slp_mass,5,1.0,1.2000000000000002,0.39831570245126197,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,6,label_slp_mass,6,1.2000000000000002,1.4000000000000001,0.18553922046336052,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,7,label_slp_mass,7,1.4000000000000001,1.6,0.08433353025805537,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,8,label_slp_mass,8,1.6,1.8,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,label_slp,9,label_slp_mass,9,1.8,2.0,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,0,feature_spectral_density,0,0.0,0.2,0.35929523067609553,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,1,feature_spectral_density,1,0.2,0.4,0.3444732223746975,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,2,feature_spectral_density,2,0.4,0.6000000000000001,0.3154920060097977,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,3,feature_spectral_density,3,0.6000000000000001,0.8,0.47250544226943425,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,4,feature_spectral_density,4,0.8,1.0,0.5467575723043239,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,5,feature_spectral_density,5,1.0,1.2000000000000002,2.128885175563673,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,6,feature_spectral_density,6,1.2000000000000002,1.4000000000000001,1.068149413170457,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,7,feature_spectral_density,7,1.4000000000000001,1.6,0.5075268001360328,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,8,feature_spectral_density,8,1.6,1.8,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,feature_density,9,feature_spectral_density,9,1.8,2.0,0.0,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Minesweeper,10,homophily,0,homophily,-1,nan,nan,0.5045445680618286,10000,78804,7,2,0.5045445680618286,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,1,label_slp,0,label_slp_mass,0,0.0,2.0,1.0000009918001243,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,1,feature_density,0,feature_spectral_density,0,0.0,2.0,0.5031426260669823,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,1,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,2,label_slp,0,label_slp_mass,0,0.0,1.0,0.7882004204766415,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,2,label_slp,1,label_slp_mass,1,1.0,2.0,0.2118005688674262,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,2,feature_density,0,feature_spectral_density,0,0.0,1.0,0.5364362381785501,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,2,feature_density,1,feature_spectral_density,1,1.0,2.0,0.46984899960791143,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,2,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,label_slp,0,label_slp_mass,0,0.0,0.6666666666666666,0.63878496303307,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,label_slp,1,label_slp_mass,1,0.6666666666666666,1.3333333333333333,0.3242193089573847,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,label_slp,2,label_slp_mass,2,1.3333333333333333,2.0,0.03699671802786687,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,feature_density,0,feature_spectral_density,0,0.0,0.6666666666666666,0.32189028953624743,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,feature_density,1,feature_spectral_density,1,0.6666666666666666,1.3333333333333333,1.0862449932953162,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,feature_density,2,feature_spectral_density,2,1.3333333333333333,2.0,0.10129259193196093,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,3,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,label_slp,0,label_slp_mass,0,0.0,0.5,0.6077818181993622,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,label_slp,1,label_slp_mass,1,0.5,1.0,0.18041860996172596,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,label_slp,2,label_slp_mass,2,1.0,1.5,0.20368251779707397,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,label_slp,3,label_slp_mass,3,1.5,2.0,0.008118054940070894,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,feature_density,0,feature_spectral_density,0,0.0,0.5,0.35809441440736217,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,feature_density,1,feature_spectral_density,1,0.5,1.0,0.7147780818768258,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,feature_density,2,feature_spectral_density,2,1.0,1.5,0.9020321752385919,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,feature_density,3,feature_spectral_density,3,1.5,2.0,0.03766586094197849,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,4,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,label_slp,0,label_slp_mass,0,0.0,0.4,0.5795019084219717,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,label_slp,1,label_slp_mass,1,0.4,0.8,0.09446484774805744,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,label_slp,2,label_slp_mass,2,0.8,1.2000000000000002,0.2467058812157233,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,label_slp,3,label_slp_mass,3,1.2000000000000002,1.6,0.07702830172522623,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,label_slp,4,label_slp_mass,4,1.6,2.0,0.0023000613937049974,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,feature_density,0,feature_spectral_density,0,0.0,0.4,0.41081493440222744,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,feature_density,1,feature_spectral_density,1,0.4,0.8,0.2743801110269731,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,feature_density,2,feature_spectral_density,2,0.8,1.2000000000000002,1.4559030496363918,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,feature_density,3,feature_spectral_density,3,1.2000000000000002,1.6,0.3591023360655571,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,feature_density,4,feature_spectral_density,4,1.6,2.0,0.01551273292413067,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,5,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,label_slp,0,label_slp_mass,0,0.0,0.3333333333333333,0.5475211612584049,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,label_slp,1,label_slp_mass,1,0.3333333333333333,0.6666666666666666,0.09126380779950802,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,label_slp,2,label_slp_mass,2,0.6666666666666666,1.0,0.1494154574447905,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,label_slp,3,label_slp_mass,3,1.0,1.3333333333333333,0.17480385233276935,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,label_slp,4,label_slp_mass,4,1.3333333333333333,1.6666666666666665,0.0357582247781295,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,label_slp,5,label_slp_mass,5,1.6666666666666665,2.0,0.001238493080842021,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,feature_density,0,feature_spectral_density,0,0.0,0.3333333333333333,0.44949755546285586,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,feature_density,1,feature_spectral_density,1,0.3333333333333333,0.6666666666666666,0.19428303377245368,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,feature_density,2,feature_spectral_density,2,0.6666666666666666,1.0,0.9655281390500314,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,feature_density,3,feature_spectral_density,3,1.0,1.3333333333333333,1.206961857105603,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,feature_density,4,feature_spectral_density,4,1.3333333333333333,1.6666666666666665,0.19434990598989896,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,feature_density,5,feature_spectral_density,5,1.6666666666666665,2.0,0.008235275501454078,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,6,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,0,label_slp_mass,0,0.0,0.2857142857142857,0.5389908629584974,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,1,label_slp_mass,1,0.2857142857142857,0.5714285714285714,0.0808790339461081,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,2,label_slp_mass,2,0.5714285714285714,0.8571428571428571,0.07115124898597988,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,3,label_slp_mass,3,0.8571428571428571,1.1428571428571428,0.20101706519731363,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,4,label_slp_mass,4,1.1428571428571428,1.4285714285714284,0.08720113565268578,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,5,label_slp_mass,5,1.4285714285714284,1.7142857142857142,0.01971913205554962,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,label_slp,6,label_slp_mass,6,1.7142857142857142,2.0,0.0010425180326371615,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,0,feature_spectral_density,0,0.0,0.2857142857142857,0.48237662217812033,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,1,feature_spectral_density,1,0.2857142857142857,0.5714285714285714,0.19560796694919708,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,2,feature_spectral_density,2,0.5714285714285714,0.8571428571428571,0.538446937117993,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,3,feature_spectral_density,3,0.8571428571428571,1.1428571428571428,1.6304810307452835,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,4,feature_spectral_density,4,1.1428571428571428,1.4285714285714284,0.5415667590244139,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,5,feature_spectral_density,5,1.4285714285714284,1.7142857142857142,0.1253859126871491,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,feature_density,6,feature_spectral_density,6,1.7142857142857142,2.0,0.008133199798292278,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,7,homophily,0,homophily,-1,nan,nan,0.7999954700469971,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,0,label_slp_mass,0,0.0,0.25,0.5253589180380717,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,1,label_slp_mass,1,0.25,0.5,0.08242289381187431,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,2,label_slp_mass,2,0.5,0.75,0.04946503998879053,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,3,label_slp_mass,3,0.75,1.0,0.13095356912577572,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,4,label_slp_mass,4,1.0,1.25,0.15006167976697785,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,5,label_slp_mass,5,1.25,1.5,0.053620837171339385,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,6,label_slp_mass,6,1.5,1.75,0.0071950317811744265,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,label_slp,7,label_slp_mass,7,1.75,2.0,0.0009230230300829856,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,feature_density,0,feature_spectral_density,0,0.0,0.25,0.5224909322505037,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,feature_density,1,feature_spectral_density,1,0.25,0.5,0.19369789775984592,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,feature_density,2,feature_spectral_density,2,0.5,0.75,0.27677702402585685,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,feature_density,3,feature_spectral_density,3,0.75,1.0,1.152779141321962,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Photo,8,feature_density,4,feature_spectral_density,4,1.0,1.25,1.4120482755602106,7650,238162,745,8,0.7999954700469971,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
